position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
_Plate_3_Column_2_	302.245709568	C17H34O4	CCCCCCCCCCCCCC(=O)OCC(O)CO	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][O][O]	InChI=1S/C17H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)21-15-16(19)14-18/h16,18-19H,2-15H2,1H3	DCBSHORRWZKAKO-UHFFFAOYSA-N	Glyceryl Myristate
_Plate_3_Column_2_	216.172544628	C12H24O3	O=C(O)CCCCCCCCCCCO	[O][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	ZDHCZVWCTKTBRY-UHFFFAOYSA-N	12-Hydroxydodecanoic Acid
_Plate_3_Column_2_	247.02457367	C8H10NO6P	Cc1ncc(COP(=O)(O)O)c(C=O)c1O	[C][C][=N][C][=C][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][C][Branch1][Ring1][C][=O][=C][Ring1][=C][O]	InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)	NGVDGCNFYWLIFO-UHFFFAOYSA-N	Pyridoxal 5'-phosphate
_Plate_3_Column_2_	173.10519334	C8H15NO3	CC(=O)N[C@@H](CC(C)C)C(=O)O	[C][C][Branch1][C][C][C][C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Branch1][C][O][=O]	InChI=1S/C8H15NO3/c1-5(2)4-7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t7-/m0/s1	WXNXCEHXYPACJF-ZETCQYMHSA-N	N-Acetyl-L-leucine
_Plate_3_Column_2_	131.094628656	C6H13NO2	CCCC[C@H](N)C(=O)O	[C][C][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)/t5-/m0/s1	LRQKBLKVPFOOQJ-YFKPBYRVSA-N	Caprine
_Plate_3_Column_2_	123.0320284	C6H5NO2	O=C(O)c1ccccn1	[O][C][=Branch1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1]	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)	SIOXPEMLGUPBBT-UHFFFAOYSA-N	Picolinic acid
_Plate_3_Column_3_	146.0579088	C6H10O4	O=C(O)CCCCC(=O)O	[O][C][=Branch1][C][=O][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)	WNLRTRBMVRJNCN-UHFFFAOYSA-N	Adipic Acid
_Plate_3_Column_3_	89.047678464	C3H7NO2	C[C@@H](N)C(=O)O	[C][C@@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1	QNAYBMKLOCPYGJ-UWTATZPHSA-N	D-Alanine
_Plate_3_Column_3_	203.115758024	C9H17NO4	CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	[C][C][=Branch1][C][=O][O][C][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][N+1][Branch1][C][C][Branch1][C][C][C]	InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3	RDHQFKQIGNGIED-UHFFFAOYSA-N	RDHQFKQIGNGIED-UHFFFAOYSA-N
_Plate_3_Column_3_	191.058243148	C10H9NO3	O=C(O)Cc1c[nH]c2ccc(O)cc12	[O][C][=Branch1][C][=O][C][C][=C][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch2][Ring1][#Branch1]	InChI=1S/C10H9NO3/c12-7-1-2-9-8(4-7)6(5-11-9)3-10(13)14/h1-2,4-5,11-12H,3H2,(H,13,14)	DUUGKQCEGZLZNO-UHFFFAOYSA-N	DUUGKQCEGZLZNO-UHFFFAOYSA-N
_Plate_3_Column_3_	624.584531672	C43H76O2	CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1	[H][C@@][Branch2][Branch1][#C][C][C][C@@][Branch1][C][H][C@][Branch1][C][H][C][C][=C][C][C@H1][Branch2][Ring1][=Branch2][C][C][C@][Ring1][=Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][H][C][C][C@][Ring2][Ring1][Branch1][Ring2][Ring1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C]	InChI=1S/C43H76O2/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-23-41(44)45-36-28-30-42(5)35(32-36)24-25-37-39-27-26-38(34(4)22-20-21-33(2)3)43(39,6)31-29-40(37)42/h24,33-34,36-40H,7-23,25-32H2,1-6H3/t34-,36+,37+,38-,39+,40+,42+,43-/m1/s1	BBJQPKLGPMQWBU-JADYGXMDSA-N	BBJQPKLGPMQWBU-JADYGXMDSA-N
_Plate_3_Column_3_	607.081569664	C17H27N3O17P2	CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	[C][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][C@@H1][Ring1][#Branch2][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C@H1][O][C@H1][Branch1][=Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1	LFTYTUAZOPRMMI-CFRASDGPSA-N	Uridine-Diphosphate-N-Acetylglucosamine
_Plate_3_Column_3_	342.116211524	C12H22O11	OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	[O][C][C@H1][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring2][O]	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1	HDTRYLNUVZCQOY-LIZSDCNHSA-N	Trehalose
_Plate_3_Column_4_	182.0579088	C9H10O4	COC(=O)c1ccc(O)c(OC)c1	[C][O][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][C][O][C][=C][Ring1][=Branch2]	InChI=1S/C9H10O4/c1-12-8-5-6(9(11)13-2)3-4-7(8)10/h3-5,10H,1-2H3	BVWTXUYLKBHMOX-UHFFFAOYSA-N	Methyl Vanillate
_Plate_3_Column_4_	148.073558864	C6H12O4	CC(O)(CCO)CC(=O)O	[C][C][Branch1][C][O][Branch1][Ring2][C][C][O][C][C][Branch1][C][O][=O]	InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)	KJTLQQUUPVSXIM-UHFFFAOYSA-N	Mevalonic Acid
_Plate_3_Column_4_	174.016437912	C6H6O6	O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O	[H][C@@][Branch1][=C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Ring1][#Branch1][=O][C@@H1][Branch1][C][O][C][O]	InChI=1S/C6H6O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8H,1H2/t2-,5+/m0/s1	SBJKKFFYIZUCET-JLAZNSOCSA-N	Dehydroascorbic Acid
_Plate_3_Column_4_	190.095356928	C7H14N2O4	N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O	[N][C@@H1][Branch1][=N][C][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C7H14N2O4/c8-4(6(10)11)2-1-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)/t4-,5-/m0/s1	GMKMEZVLHJARHF-WHFBIAKZSA-N	L,L-Diaminopimelic acid
_Plate_3_Column_4_	183.066044558	C5H14NO4P	C[N+](C)(C)CCOP(=O)([O-])O	[C][N+1][Branch1][C][C][Branch1][N][C][C][O][P][Branch1][C][O-1][Branch1][C][O][=O][C]	InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)	YHHSONZFOIEMCP-UHFFFAOYSA-N	Phosphorylcholine
_Plate_3_Column_4_	363.057999038	C10H14N5O8P	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	[N][C][=N][C][=C][Branch2][Ring1][=N][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch1]	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	RQFCJASXJCIDSX-UUOKFMHZSA-N	Guanosine Monophosphate
_Plate_3_Column_4_	112.027277368	C4H4N2O2	O=c1cc[nH]c(=O)[nH]1	[O][=C][N][C][=C][C][=Branch1][C][=O][N][Ring1][#Branch1]	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	ISAKRJDGNUQOIC-UHFFFAOYSA-N	Uracil
_Plate_3_Column_5_	278.2245802	C18H30O2	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	[C][C][C][C][C][\C][=C][/C][\C][=C][/C][\C][=C][/C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	VZCCETWTMQHEPK-QNEBEIHSSA-N	Gamma-Linolenic acid
_Plate_3_Column_5_	152.068473484	C5H12O5	OC[C@@H](O)[C@@H](O)[C@@H](O)CO	[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O]	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5-	HEBKCHPVOIAQTA-ZXFHETKHSA-N	(2S,4R)-Pentane-1,2,3,4,5-Pentol
_Plate_3_Column_5_	522.990660082	C10H16N5O14P3	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	[N][C][=N][C][=C][Branch2][Ring2][#C][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring1][O][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C][=Branch1][C][=O][N][Ring2][Ring1][#C]	InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	XKMLYUALXHKNFT-UUOKFMHZSA-N	Guanosine Triphosphate
_Plate_3_Column_5_	220.084792244	C11H12N2O3	N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O	[N][C@@H1][Branch2][Ring1][C][C][C][=C][N][C][=C][Ring1][Branch1][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][C][O][=O]	InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)/t9-/m0/s1	LDCYZAJDBXYCGN-VIFPVBQESA-N	Oxitriptan
_Plate_3_Column_5_	161.068807832	C6H11NO4	NC(CCCC(=O)O)C(=O)O	[N][C][Branch1][=Branch2][C][C][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	OYIFNHCXNCRBQI-UHFFFAOYSA-N	Alpha-Aminoadipic Acid
_Plate_3_Column_5_	106.026608672	C3H6O4	O=C(O)[C@H](O)CO	[O][C][C@@H1][Branch1][C][O][C][Branch1][C][O][=O]	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1	RBNPOMFGQQGHHO-UWTATZPHSA-N	RBNPOMFGQQGHHO-UWTATZPHSA-N
_Plate_3_Column_5_	176.094963004	C10H12N2O	NCCc1c[nH]c2ccc(O)cc12	[N][C][C][C][=C][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch2][Ring1][#Branch1]	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	QZAYGJVTTNCVMB-UHFFFAOYSA-N	QZAYGJVTTNCVMB-UHFFFAOYSA-N
_Plate_3_Column_6_	173.047678464	C10H7NO2	O=C(O)c1ccnc2ccccc12	[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=C][C][=N][Ring1][#Branch1][C][=Branch1][C][=O][O]	InChI=1S/C10H7NO2/c12-10(13)8-5-6-11-9-4-2-1-3-7(8)9/h1-6H,(H,12,13)	VQMSRUREDGBWKT-UHFFFAOYSA-N	VQMSRUREDGBWKT-UHFFFAOYSA-N
_Plate_3_Column_6_	566.055020568	C15H24N2O17P2	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	[O][C][C@H1][O][C@H1][Branch2][Ring2][N][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C@H1][O][C@H1][Branch1][=Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][P][O]	InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14-/m1/s1	HSCJRCZFDFQWRP-JZMIEXBBSA-N	HSCJRCZFDFQWRP-JZMIEXBBSA-N
_Plate_3_Column_6_	104.047344116	C4H8O3	CC(C)(O)C(=O)O	[C][C][Branch1][C][C][Branch1][C][O][C][Branch1][C][O][=O]	InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)	BWLBGMIXKSTLSX-UHFFFAOYSA-N	BWLBGMIXKSTLSX-UHFFFAOYSA-N
_Plate_3_Column_6_	150.05282342	C5H10O5	OC[C@H]1OC(O)[C@H](O)[C@@H]1O	[O][C][C@H1][O][C][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch1][O]	InChI=1S/C5H10O5/c6-1-2-3(7)4(8)5(9)10-2/h2-9H,1H2/t2-,3-,4-,5?/m1/s1	HMFHBZSHGGEWLO-SOOFDHNKSA-N	HMFHBZSHGGEWLO-SOOFDHNKSA-N
_Plate_3_Column_6_	607.081569664	C17H27N3O17P2	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O	[C][C][Branch1][C][O][=N][C][C][Branch2][Ring2][N][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C][O][C][Branch1][=Branch2][C][Branch1][C][O][C][Ring1][=Branch1][O][N][C][=C][C][Branch1][C][O][=N][C][Ring1][#Branch1][=O][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring2][Ring2][C][O]	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)	LFTYTUAZOPRMMI-UHFFFAOYSA-N	Uridine diphosphate-N-acetylgalactosamine
_Plate_3_Column_6_	580.034285124	C15H22N2O18P2	O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	[O][C@@H1][C@@H1][Branch2][Ring2][=Branch2][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C@H1][O][C@@H1][Branch1][=N][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][Branch1][C][O][=O][O][C@H1][Branch1][=Branch1][C@@H1][Ring2][Ring1][O][O][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27,28)35-37(29,30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2,4,6-12,14,19-23H,3H2,(H,24,25)(H,27,28)(H,29,30)(H,16,18,26)/t4-,6-,7+,8+,9-,10-,11+,12-,14-/m1/s1	HDYANYHVCAPMJV-LXQIFKJMSA-N	Udp-glucuronic acid
_Plate_3_Column_6_	117.053826464	C3H7N3O2	N=C(N)NCC(=O)O	[N][C][=Branch1][C][=N][N][C][C][Branch1][C][O][=O]	InChI=1S/C3H7N3O2/c4-3(5)6-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)	BPMFZUMJYQTVII-UHFFFAOYSA-N	Guanidinoacetic Acid
_Plate_3_Column_7_	86.036779432	C4H6O2	CC(=O)C(C)=O	[C][C][=Branch1][C][=O][C][Branch1][C][C][=O]	InChI=1S/C4H6O2/c1-3(5)4(2)6/h1-2H3	QSJXEFYPDANLFS-UHFFFAOYSA-N	Butanedione
_Plate_3_Column_7_	180.056863244	C5H12N2O3S	CS(=N)(=O)CCC(N)C(=O)O	[C][S][=Branch1][C][=N][=Branch1][C][=O][C][C][C][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C5H12N2O3S/c1-11(7,10)3-2-4(6)5(8)9/h4,7H,2-3,6H2,1H3,(H,8,9)	SXTAYKAGBXMACB-UHFFFAOYSA-N	DL-Methionine-DL-sulfoximine
_Plate_3_Column_7_	210.03756728	C6H10O8	O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O	[O][C@@H1][Branch1][=C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][Branch1][C][O][=O][C@@H1][Branch1][C][O][C][Branch1][C][O][=O]	InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3+,4-	DSLZVSRJTYRBFB-DUHBMQHGSA-N	Galactaric acid
_Plate_3_Column_7_	364.042014626	C10H13N4O9P	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	[O][C@@H1][C@@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][O][C@H1][Branch1][Branch1][C@@H1][Ring1][O][O][N][C][=N][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C10H13N4O9P/c15-5-3(1-22-24(19,20)21)23-9(6(5)16)14-2-11-4-7(14)12-10(18)13-8(4)17/h2-3,5-6,9,15-16H,1H2,(H2,19,20,21)(H2,12,13,17,18)/t3-,5-,6-,9-/m1/s1	DCTLYFZHFGENCW-UUOKFMHZSA-N	5'-Xanthylic acid
_Plate_3_Column_7_	172.013674638	C3H9O6P	O=P(O)(O)OC[C@H](O)CO	[O][C][C@@H1][Branch1][C][O][C][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/t3-/m1/s1	AWUCVROLDVIAJX-GSVOUGTGSA-N	sn-Glycerol 3-phosphate
_Plate_3_Column_7_	146.0579088	C6H10O4	COC(=O)CCCC(=O)O	[C][O][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C6H10O4/c1-10-6(9)4-2-3-5(7)8/h2-4H2,1H3,(H,7,8)	IBMRTYCHDPMBFN-UHFFFAOYSA-N	Monomethyl glutarate
_Plate_3_Column_7_	180.063388104	C6H12O6	OC[C@@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	[O][C][C@@H1][O][C][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O]	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4-,5-,6?/m0/s1	WQZGKKKJIJFFOK-QRXFDPRISA-N	WQZGKKKJIJFFOK-QRXFDPRISA-N
_Plate_3_Column_8_	185.008923606	C3H8NO6P	N[C@@H](COP(=O)(O)O)C(=O)O	[N][C@@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)/t2-/m0/s1	BZQFBWGGLXLEPQ-REOHCLBHSA-N	BZQFBWGGLXLEPQ-REOHCLBHSA-N
_Plate_3_Column_8_	167.058243148	C8H9NO3	Cc1ncc(CO)c(C=O)c1O	[C][C][=N][C][=C][Branch1][Ring1][C][O][C][Branch1][Ring1][C][=O][=C][Ring1][#Branch2][O]	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3	RADKZDMFGJYCBB-UHFFFAOYSA-N	Pyridoxal
_Plate_3_Column_8_	589.08223836	C16H25N5O15P2	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O	[N][C][=C][N][=C][N][Branch2][Branch1][Branch1][C@@H1][O][C@H1][Branch2][Ring2][=Branch1][C][O][P@][Branch1][C][O][=Branch1][C][=O][O][P@][Branch1][C][O][=Branch1][C][=O][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][O][O][C][Ring2][Ring1][P][=N][C][=N][Ring2][Ring2][Branch1]	InChI=1S/C16H25N5O15P2/c17-13-7-14(19-3-18-13)21(4-20-7)15-11(26)9(24)6(33-15)2-32-37(28,29)36-38(30,31)35-16-12(27)10(25)8(23)5(1-22)34-16/h3-6,8-12,15-16,22-27H,1-2H2,(H,28,29)(H,30,31)(H2,17,18,19)/t5-,6-,8-,9-,10+,11-,12-,15-,16-/m1/s1	WFPZSXYXPSUOPY-ROYWQJLOSA-N	ADP-Glucose
_Plate_3_Column_8_	339.996049148	C6H14O12P2	O=P(O)(O)OC[C@H]1O[C@@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O	[O][C@H1][C@H1][Branch1][C][O][C@][Branch1][C][O][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][O][C@@H1][Ring1][=N][C][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/t3-,4-,5+,6+/m1/s1	RNBGYGVWRKECFJ-ZXXMMSQZSA-N	Fructose-1,6-Diphosphate
_Plate_3_Column_8_	121.019749464	C3H7NO2S	N[C@@H](CS)C(=O)O	[N][C@@H1][Branch1][Ring1][C][S][C][Branch1][C][O][=O]	InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1	XUJNEKJLAYXESH-REOHCLBHSA-N	L-(+)-Cysteine
_Plate_3_Column_8_	172.14632988	C10H20O2	CCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	GHVNFZFCNZKVNT-UHFFFAOYSA-N	Decanoic Acid
_Plate_3_Column_8_	202.142975816	C8H18N4O2	CN(C)/C(N)=N/CCC[C@H](N)C(=O)O	[N][C@@H1][Branch1][=C][C][C][C][\N][=C][Branch1][C][/N][N][Branch1][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	YDGMGEXADBMOMJ-LURJTMIESA-N	N,N-Dimethylarginine
_Plate_3_Column_9_	117.078978592	C5H11NO2	CCC[C@@H](N)C(=O)O	[C][C][C][C@@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C5H11NO2/c1-2-3-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1	SNDPXSYFESPGGJ-SCSAIBSYSA-N	D-Norvaline
