position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
pos_A5	111.04326178	C4H5N3O	Nc1nccc(=O)[nH]1	[N][C][=N][C][=C][C][=Branch1][C][=O][NH1][Ring1][#Branch1]	InChI=1S/C4H5N3O/c5-4-6-2-1-3(8)7-4/h1-2H,(H3,5,6,7,8)	XQCZBXHVTFVIFE-UHFFFAOYSA-N	Isocytosine
pos_B5	221.0899372	C8H15NO6	CC(=O)NC(C=O)C(O)C(O)C(O)CO	[C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][=O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]	InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)	MBLBDJOUHNCFQT-UHFFFAOYSA-N	2-Acetamido-2-deoxyhexose
pos_C5	76.052429496	C3H8O2	CC(O)CO	[C][C][Branch1][C][O][C][O]	InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3	DNIAPMSPPWPWGF-UHFFFAOYSA-N	Propylene Glycol
pos_D5	176.043321356	C5H8N2O5	NC(=O)NC(CC(=O)O)C(=O)O	[N][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C5H8N2O5/c6-5(12)7-2(4(10)11)1-3(8)9/h2H,1H2,(H,8,9)(H,10,11)(H3,6,7,12)	HLKXYZVTANABHZ-UHFFFAOYSA-N	Ureidosuccinic acid
pos_E5	230.151809184	C12H22O4	O=C(O)CCCCCCCCCCC(=O)O	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	TVIDDXQYHWJXFK-UHFFFAOYSA-N	Dodecanedioic Acid
pos_F5	166.06299418	C9H10O3	COc1ccc(CC(=O)O)cc1	[C][O][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2]	InChI=1S/C9H10O3/c1-12-8-4-2-7(3-5-8)6-9(10)11/h2-5H,6H2,1H3,(H,10,11)	NRPFNQUDKRYCNX-UHFFFAOYSA-N	4-Methoxyphenylacetic Acid
pos_G5	116.083729624	C6H12O2	CC(C)CCC(=O)O	[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C6H12O2/c1-5(2)3-4-6(7)8/h5H,3-4H2,1-2H3,(H,7,8)	FGKJLKRYENPLQH-UHFFFAOYSA-N	Isocaproic acid
pos_H5	128.083729624	C7H12O2	O=C(O)C1CCCCC1	[O][=C][Branch1][C][O][C][C][C][C][C][C][Ring1][=Branch1]	InChI=1S/C7H12O2/c8-7(9)6-4-2-1-3-5-6/h6H,1-5H2,(H,8,9)	NZNMSOFKMUBTKW-UHFFFAOYSA-N	Cyclohexanecarboxylic acid
pos_A6	80.96491428	CNNaS	N#C[S][Na]	[N][#C][S][Na]	InChI=1S/CHNS.Na/c2-1-3;/h3H;/q;+1/p-1	VGTPCRGMBIAPIM-UHFFFAOYSA-M	Sodium thiocyanate
pos_B6	160.073558864	C7H12O4	CC(C)(CC(=O)O)CC(=O)O	[C][C][Branch1][C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O]	InChI=1S/C7H12O4/c1-7(2,3-5(8)9)4-6(10)11/h3-4H2,1-2H3,(H,8,9)(H,10,11)	DUHQIGLHYXLKAE-UHFFFAOYSA-N	DUHQIGLHYXLKAE-UHFFFAOYSA-N
pos_C6	144.115029752	C8H16O2	CCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	WWZKQHOCKIZLMA-UHFFFAOYSA-N	WWZKQHOCKIZLMA-UHFFFAOYSA-N
pos_D6	152.047344116	C8H8O3	Cc1cc(C(=O)O)ccc1O	[C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][=C][Ring1][=Branch2][O]	InChI=1S/C8H8O3/c1-5-4-6(8(10)11)2-3-7(5)9/h2-4,9H,1H3,(H,10,11)	LTFHNKUKQYVHDX-UHFFFAOYSA-N	4-Hydroxy-3-methylbenzoic acid
pos_E6	73.063997224	C2H7N3	CNC(=N)N	[C][N][C][=Branch1][C][=N][N]	InChI=1S/C2H7N3/c1-5-2(3)4/h1H3,(H4,3,4,5)	CHJJGSNFBQVOTG-UHFFFAOYSA-N	Methylguanidine
pos_F6	125.963163192	C2H6S3	CSSSC	[C][S][S][S][C]	InChI=1S/C2H6S3/c1-3-5-4-2/h1-2H3	YWHLKYXPLRWGSE-UHFFFAOYSA-N	Dimethyl trisulfide
pos_G6	223.084457896	C11H13NO4	CC(=O)NC(Cc1ccc(O)cc1)C(=O)O	[C][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O]	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)	CAHKINHBCWCHCF-UHFFFAOYSA-N	N-Acetyl-DL-tyrosine
pos_H6	156.005873228	C6H4O5	O=C(O)c1ccc(C(=O)O)o1	[O][=C][Branch1][C][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][Ring1][Branch2]	InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)	CHTHALBTIRVDBM-UHFFFAOYSA-N	2,5-Furandicarboxylic acid
pos_A7	150.06807956	C9H10O2	CC(C(=O)O)c1ccccc1	[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C9H10O2/c1-7(9(10)11)8-5-3-2-4-6-8/h2-7H,1H3,(H,10,11)	YPGCWEMNNLXISK-UHFFFAOYSA-N	2-Phenylpropionic acid
pos_B7	190.110613068	C11H14N2O	COc1ccc2[nH]cc(CCN)c2c1	[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][NH1][C][=C][Ring1][#Branch1][C][C][N]	InChI=1S/C11H14N2O/c1-14-9-2-3-11-10(6-9)8(4-5-12)7-13-11/h2-3,6-7,13H,4-5,12H2,1H3	JTEJPPKMYBDEMY-UHFFFAOYSA-N	5-Methoxytryptamine
pos_C7	166.06299418	C9H10O3	O=C(O)C(O)Cc1ccccc1	[O][=C][Branch1][C][O][C][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)	VOXXWSYKYCBWHO-UHFFFAOYSA-N	(+-)-3-Phenyllactic acid
pos_D7	102.031694052	C4H6O3	CCC(=O)C(=O)O	[C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][O]	InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)	TYEYBOSBBBHJIV-UHFFFAOYSA-N	2-Oxobutanoic Acid
pos_E7	216.13615912	C11H20O4	O=C(O)CCCCCCCCCC(=O)O	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	LWBHHRRTOZQPDM-UHFFFAOYSA-N	Undecanedioic Acid
pos_F7	120.024500496	C4H8O2S	CSCCC(=O)O	[C][S][C][C][C][=Branch1][C][=O][O]	InChI=1S/C4H8O2S/c1-7-3-2-4(5)6/h2-3H2,1H3,(H,5,6)	CAOMCZAIALVUPA-UHFFFAOYSA-N	CAOMCZAIALVUPA-UHFFFAOYSA-N
pos_G7	194.04265266	C6H10O7	O=CC(O)C(O)C(O)C(O)C(=O)O	[O][=C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][O]	InChI=1S/C6H10O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h1-5,8-11H,(H,12,13)	IAJILQKETJEXLJ-UHFFFAOYSA-N	Galactopyranuronic acid, D-
pos_H7	258.183109312	C14H26O4	O=C(O)CCCCCCCCCCCCC(=O)O	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	HQHCYKULIHKCEB-UHFFFAOYSA-N	Tetradecanedioic acid
pos_A8	402.349780712	C27H46O2	Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2	[C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][O][C][Branch1][C][C][Branch2][Ring1][#Branch1][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][Ring2][Ring1][#Branch1]	InChI=1S/C27H46O2/c1-20(2)10-7-11-21(3)12-8-13-22(4)14-9-16-27(6)17-15-24-19-25(28)18-23(5)26(24)29-27/h18-22,28H,7-17H2,1-6H3	GZIFEOYASATJEH-UHFFFAOYSA-N	2H-1-Benzopyran-6-ol, 3,4-dihydro-2,8-dimethyl-2-(4,8,12-trimethyltridecyl)-, [2R-[2R*(4R*,8R*)]]-
pos_B8	665.124771868	C21H29N7O14P2	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	[N][C][=Branch1][C][=O][C][=C][N][Branch2][Branch1][=C][C][O][C][Branch2][Ring2][#C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][O][C][Branch1][#C][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][N][C][Branch1][C][O][C][Ring1][S][O][C][Branch1][C][O][C][Ring2][Ring2][C][O][C][=C][C][Ring2][Ring2][=Branch2]	InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)	BOPGDPNILDQYTO-UHFFFAOYSA-N	Dihydronicotinamide formycin dinucleotide
pos_C8	290.2245802	C19H30O2	CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O	[C][C][C][C][C][C][Branch1][P][C][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Ring1][O][C][C][Ring1][S][C][C][C][Ring2][Ring1][Ring1][=O]	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3	QGXBDMJGAMFCBF-UHFFFAOYSA-N	QGXBDMJGAMFCBF-UHFFFAOYSA-N
pos_D8	216.122240372	C8H16N4O3	CC(=O)NC(CCCNC(=N)N)C(=O)O	[C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][C][=Branch1][C][=O][O]	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)	SNEIUMQYRCDYCH-UHFFFAOYSA-N	N2-Acetylarginine
pos_E8	449.314123476	C26H43NO5	CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	[C][C][Branch1][=C][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][Branch1][C][O][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][C][C][C][Ring2][Ring1][Ring2][Ring1][P][C]	InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	GHCZAUBVMUEKKP-UHFFFAOYSA-N	2-[4-(3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid
pos_F8	132.042258736	C5H8O4	CC(CC(=O)O)C(=O)O	[C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C5H8O4/c1-3(5(8)9)2-4(6)7/h3H,2H2,1H3,(H,6,7)(H,8,9)	WXUAQHNMJWJLTG-UHFFFAOYSA-N	Methylsuccinic acid
pos_G8	102.115698448	C5H14N2	NCCCCCN	[N][C][C][C][C][C][N]	InChI=1S/C5H14N2/c6-4-2-1-3-5-7/h1-7H2	VHRGRCVQAFMJIZ-UHFFFAOYSA-N	VHRGRCVQAFMJIZ-UHFFFAOYSA-N
pos_H8	179.079372516	C6H13NO5	NC(C=O)C(O)C(O)C(O)CO	[N][C][Branch1][Ring1][C][=O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]	InChI=1S/C6H13NO5/c7-3(1-8)5(11)6(12)4(10)2-9/h1,3-6,9-12H,2,7H2	FZHXIRIBWMQPQF-UHFFFAOYSA-N	FZHXIRIBWMQPQF-UHFFFAOYSA-N
pos_A9	366.349780712	C24H46O2	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-	GWHCXVQVJPWHRF-KTKRTIGZSA-N	GWHCXVQVJPWHRF-KTKRTIGZSA-N
pos_B9	328.240230264	C22H32O2	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O	[C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][=Branch1][C][=O][O]	InChI=1S/C22H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16,18-19H,2,5,8,11,14,17,20-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-,19-18-	MBMBGCFOFBJSGT-KUBAVDMBSA-N	Doconexent
pos_C9	302.2245802	C20H30O2	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	[C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)/b4-3-,7-6-,10-9-,13-12-,16-15-	JAZBEHYOTPTENJ-JLNKQSITSA-N	Icosapent
pos_D9	182.0579088	C9H10O4	COc1ccc(CC(=O)O)cc1O	[C][O][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2][O]	InChI=1S/C9H10O4/c1-13-8-3-2-6(4-7(8)10)5-9(11)12/h2-4,10H,5H2,1H3,(H,11,12)	BWXLCOBSWMQCGP-UHFFFAOYSA-N	BWXLCOBSWMQCGP-UHFFFAOYSA-N
pos_E9	374.282095076	C24H38O3	CC(CCC(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	[C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][Ring1][S][C]	InChI=1S/C24H38O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h5,15,17-21,25H,4,6-14H2,1-3H3,(H,26,27)	HIAJCGFYHIANNA-UHFFFAOYSA-N	HIAJCGFYHIANNA-UHFFFAOYSA-N
pos_F9	147.053157768	C5H9NO4	CNC(CC(=O)O)C(=O)O	[C][N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C5H9NO4/c1-6-3(5(9)10)2-4(7)8/h3,6H,2H2,1H3,(H,7,8)(H,9,10)	HOKKHZGPKSLGJE-UHFFFAOYSA-N	HOKKHZGPKSLGJE-UHFFFAOYSA-N
pos_G9	152.047344116	C8H8O3	O=C(O)C(O)c1ccccc1	[O][=C][Branch1][C][O][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)	IWYDHOAUDWTVEP-UHFFFAOYSA-N	IWYDHOAUDWTVEP-UHFFFAOYSA-N
pos_H9	267.096753896	C10H13N5O4	Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1	[N][C][=N][C][=C][Branch2][Ring1][Ring2][N][=C][N][Ring1][Branch1][C][C][C][Branch1][C][O][C][Branch1][Ring1][C][O][O][Ring1][Branch2][C][=Branch1][C][=O][NH1][Ring2][Ring1][C]	InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)	YKBGVTZYEHREMT-UHFFFAOYSA-N	YKBGVTZYEHREMT-UHFFFAOYSA-N
pos_A10	251.101839276	C10H13N5O3	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][C][C][Branch1][C][O][C][Branch1][Ring1][C][O][O][Ring1][Branch2]	InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)	OLXZPDWKRNYJJZ-UHFFFAOYSA-N	5-(6-Aminopurin-9-Yl)-2-(Hydroxymethyl)Oxolan-3-Ol
pos_B10	168.042258736	C8H8O4	O=C(O)Cc1cc(O)ccc1O	[O][=C][Branch1][C][O][C][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Ring1][Branch2]	InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)	IGMNYECMUMZDDF-UHFFFAOYSA-N	Homogentisic Acid
pos_C10	120.057514876	C8H8O	O=CCc1ccccc1	[O][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2	DTUQWGWMVIHBKE-UHFFFAOYSA-N	Phenylacetaldehyde
pos_D10	347.063084418	C10H14N5O7P	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][O][C][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][Branch1][C][O][C][Ring1][N][O]	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)	UDMBCSSLTHHNCD-UHFFFAOYSA-N	(5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl)methyl dihydrogen phosphate
pos_E10	427.02941494	C10H15N5O10P2	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][O][C][Branch2][Ring1][Ring1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][Branch1][C][O][C][Ring1][S][O]	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)	XTWYTFMLZFPYCI-UHFFFAOYSA-N	Adenosine 5'-(trihydrogen pyrophosphate), sodium salt (1:3)
pos_F10	284.075684104	C10H12N4O6	O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	[O][=C][NH1][C][=Branch1][C][=O][C][=C][Branch1][Ring2][NH1][Ring1][#Branch1][N][Branch1][S][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][Branch2][O][C][=N][Ring1][#C]	InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)	UBORTCNDUKBEOP-UHFFFAOYSA-N	9-beta-D-Ribofuranosylxanthine
pos_G10	126.042927432	C5H6N2O2	Cc1c[nH]c(=O)[nH]c1=O	[C][C][=C][NH1][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O]	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Thymine
pos_H10	138.042927432	C6H6N2O2	O=C(O)/C=C/c1c[nH]cn1	[O][=C][Branch1][C][O][/C][=C][/C][=C][NH1][C][=N][Ring1][Branch1]	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+	LOIYMIARKYCTBW-OWOJBTEDSA-N	Urocanic Acid
pos_A11	324.035866626	C9H13N2O9P	O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	[O][=C][C][=C][N][Branch2][Ring1][Branch2][C][O][C][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][Branch1][C][O][C][Ring1][N][O][C][=Branch1][C][=O][NH1][Ring2][Ring1][Ring2]	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)	DJJCXFVJDGTHFX-UHFFFAOYSA-N	(5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl)methyl dihydrogen phosphate
pos_B11	169.073893212	C8H11NO3	NCC(O)c1ccc(O)c(O)c1	[N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2]	InChI=1S/C8H11NO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8,10-12H,4,9H2	SFLSHLFXELFNJZ-UHFFFAOYSA-N	1,2-Benzenediol, 4-(2-amino-1-hydroxyethyl)-
pos_C11	302.188194692	C19H26O3	COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12	[C][O][C][=C][Branch1][C][O][C][=C][C][C][C][C][Branch2][Ring1][C][C][C][C][Branch1][C][C][C][Branch1][C][O][C][C][C][Ring1][O][Ring1][#Branch1][C][Ring1][#C][=C][Ring2][Ring1][Ring2]	InChI=1S/C19H26O3/c1-19-8-7-12-13(15(19)5-6-18(19)21)4-3-11-9-16(20)17(22-2)10-14(11)12/h9-10,12-13,15,18,20-21H,3-8H2,1-2H3	CQOQDQWUFQDJMK-UHFFFAOYSA-N	2-Methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol
pos_D11	354.240624188	C20H34O5	CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)O	[C][C][C][C][C][C][Branch1][C][O][/C][=C][/C][C][Branch1][C][O][C][C][=Branch1][C][=O][C][Ring1][#Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-17,19,21,23H,2-11,14H2,1H3,(H,24,25)/b13-12+	GMVPRGQOIOIIMI-OUKQBFOZSA-N	7-[3-hydroxy-2-[(E)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]heptanoic acid
pos_E11	296.177630008	C20H24O2	C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C	[C][#C][C][Branch1][C][O][C][C][C][C][C][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][Ring1][O][C][C][C][Ring1][#C][Ring2][Ring1][Ring1][C]	InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3	BFPYWIDHMRZLRN-UHFFFAOYSA-N	BFPYWIDHMRZLRN-UHFFFAOYSA-N
pos_F11	146.11755517209	C7H16NO2+	CC(=O)OCC[N+](C)(C)C	[C][C][=Branch1][C][=O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C]	InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1	OIPILFWXSMYKGL-UHFFFAOYSA-N	OIPILFWXSMYKGL-UHFFFAOYSA-N
pos_G11	180.042258736	C9H8O4	O=C(O)/C=C/c1ccc(O)c(O)c1	[O][=C][Branch1][C][O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2]	InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+	QAIPRVGONGVQAS-DUXPYHPUSA-N	QAIPRVGONGVQAS-DUXPYHPUSA-N
pos_H11	470.339609952	C30H46O4	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1	[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][C][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch2][C][C][C][Ring1][=C][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][#Branch2][C][Ring2][Ring1][P]	InChI=1S/C30H46O4/c1-25(2)21-8-11-30(7)23(28(21,5)10-9-22(25)32)20(31)16-18-19-17-27(4,24(33)34)13-12-26(19,3)14-15-29(18,30)6/h16,19,21-23,32H,8-15,17H2,1-7H3,(H,33,34)	MPDGHEJMBKOTSU-UHFFFAOYSA-N	MPDGHEJMBKOTSU-UHFFFAOYSA-N
